# Rescue verdicts, BATCH 2: the last mitochondrial-family papers still decided only by
# fermlit's FIRST rubric. Scope is the 452 publications in fermlit's `fermdb-import%` sheets
# carrying one of mtdna_methods_yeast / mtdna_engineering_yeast / ethanol_mitochondria_yeast /
# isobutanol_mitochondria in screening_record.family, which that first rubric EXCLUDED (400)
# or left BORDERLINE (52). Re-screened under the second rubric in MTDNA_RUBRIC.md -- "does
# this paper help someone engineer the yeast mitochondrion or its genome?" -- byte-identical
# to the rubric the 1258 rescues in 2026-09-22-mtdna-rescue-verdicts.tsv were decided under,
# so the two sets compose.
#
# ONLY RESCUES ARE LISTED, and every row is a CHANGE from that paper's first-rubric verdict.
# A paper the second rubric also excluded stays excluded and has no row; a paper that was
# borderline and is still borderline is not a change and has no row either. There is
# deliberately NO `exclude` row in this file: it installs on top of the first pass, and an
# exclude row would overwrite a first-rubric inclusion and inverts the union rule that
# screening.py's module docstring sets out.
#
# The organism clause is deliberately opposite to the first rubric's instinct: a mammalian or
# plant mtDNA paper is included when the METHOD transfers, because those are often the only
# published record of a technique.
#
# Re-screened: 452 fermdb publications, all mitochondrial-family. Rescued to include:
# 134. To borderline: 87. Still excluded: 221. Failed: 0.
#
# ONE MODEL, claude-sonnet-5 through the Claude Agent SDK on the subscription credential.
# Two passes, fermlit's own: title score, then abstract for the 20-85 band. The title pass ran
# 15 papers per call (31 batches, 0 malformed); the abstract pass ran one paper per call
# deliberately, to keep the per-item judgement this file exists to buy.
#
# 17 of the 452 had no retrievable abstract; those rows say so in `source`.
# Joined to the atlas on DOI *and* PMID via screening.publication_keys(). 0 unmapped.
# NOT INSTALLED -- installing is a curator act.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.3389/fgene.2015.00206	borderline	Paper is a C. elegans complex I disease model using yeast NDI1 for functional complementation/RNAi screening, not an engineering method, though it does note Ndi1p is functionally targeted to mitochondria as a heterologous protein.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3389/fgene.2021.785218	borderline	Studies mitochondrial DNA recombination and mutational effects of homing-endonuclease-mediated intron mobility, mechanistically relevant to mtDNA repair/recombination but framed as comparative intron biology across Metschnikowia species rather than an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3389/fmicb.2020.00838	borderline	Documents mitochondrial genome recombination, mitotype segregation and respiration-deficiency phenotypes in yeast hybrids, informative about mtDNA inheritance biology but not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3389/fmicb.2020.01843	include	Characterizes paralogous isozymes catalyzing the first step of leucine biosynthesis split between mitochondria and cytosol in K. lactis — directly on BCAA pathway compartmentation, explicitly countable regardless of alcohol titer.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3389/fonc.2012.00118	borderline	Study of acetic acid toxicity/energy deficiency uses mitochondrial Hap2-3-4-5 transcriptional complex activity as a handle but reports no engineering method, transformation, or compartment-specific measurement tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/biology13110927	include	Directly studies rho-/rho+ suppressivity, heteroplasmy segregation, and cytoplasmic hybrid mtDNA swapping in yeast, core mtDNA-state methodology.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/biology9110358	include	Cloning a diatom's mitochondrial genome using S. cerevisiae and E. coli as hosts — directly relevant to mtDNA handling/engineering toolkits usable in yeast.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/biom13030501	include	Directly characterizes petite/rho0 mtDNA-loss phenotypes and genome instability, matching the mtDNA state/maintenance inclusion criterion even though it's not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/biom16081177	borderline	Uses fission-yeast/human systems to study mtDNA copy-number control, respiratory-growth phenotypes and pol-gamma-linked mtDNA maintenance—relevant assays/biology but the paper is a mechanistic discovery study, not an engineering method itself.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/genes11020224	borderline	Review is mostly about nuclear PIF1 functions with only a brief mention that ScPif1 also protects mitochondrial genome integrity, giving an indirect but real handle on mtDNA maintenance rather than an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/genes11050514	include	Reviews recombination-dependent rolling-circle replication as the predominant mtDNA replication mode in yeast, directly bearing on mtDNA maintenance/inheritance mechanisms relevant to genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/genes12020153	include	MitoTALEN-induced double-strand breaks in plant mitochondrial genomes — mitoTALEN is an explicitly listed transferable genome-editing method for mtDNA engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/genes2010169	include	Review of DSB-initiated gene conversion driving mtDNA homoplasmy/heteroplasmy segregation in yeast, directly informing mtDNA maintenance and recombination mechanisms relevant to mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms20051247	include	Nuclear CRISPR-Cas9 editing via particle bombardment delivery in Chlamydomonas is a transformation/genome-engineering method that transfers to yeast genome-editing toolkits.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms21103414	include	Yeast mitochondrial translation initiation factor 3 and Pet111 promoting COX2 mRNA translation — direct mitoribosome/translational-activator mechanism usable for engineering mitochondrial gene expression.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms21145083	include	Study uses yeast mitochondrial genome manipulation to install a human-equivalent ATP6 mutation and isolate intragenic suppressors, i.e. direct yeast mtDNA engineering and ATP synthase assembly analysis, despite the human-disease framing.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms22094524	include	Review of how yeast is used as a model to functionally validate mitochondrial aminoacyl-tRNA synthetase variants, directly engaging yeast mitochondrial translation machinery and functional assay systems.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms22094607	borderline	Studies mitochondrial fission/fusion dynamics and dehydration stress survival, only tangentially touching mtDNA content, with no engineering method or manipulable molecular handle reported.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms22115669	borderline	Primarily a genome-evolutionary/functional-genomics case study on SLC25A44 gene identification, with only a secondary functional-transport validation in yeast and a passing note on a rational-engineering signature for SLC25 carriers, not itself an engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms22147577	borderline	Overexpression of a mitochondrial organic acid transporter to boost KGA export is a metabolite-transport/compartmentalisation lever, but this is applied Yarrowia bioprocess engineering for a dietary supplement with no mitochondrial genome, import-machinery or targeting-tag methodology developed.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms22157779	include	Review of Tim50, a core component of the TIM23 mitochondrial inner-membrane protein import translocase, directly relevant to mitochondrial protein import/targeting machinery used for engineering heterologous matrix targeting.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms23042327	include	A yeast mtDNA point mutation in COX1 suppressing an ATP23 null mutation is direct yeast mitochondrial genome genetics tied to ATP synthase assembly, a core engineering-relevant mechanism.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms23074054	include	Cloning and organelle expression of plant mitochondrial Complex I subunits in yeast mitochondria is direct allotopic/heterologous mitochondrial expression and targeting work.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms231810537	borderline	Reviews bc1 complex assembly and chaperones in yeast mitochondria, informative about respiratory-chain biology of the chassis but not itself an engineering method or measurable handle.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms242417413	include	Spontaneous mtDNA mutations affecting cell-to-cell variation in mtDNA copy number directly addresses mtDNA copy-number control and heteroplasmy relevant to engineering mtDNA.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms25031475	borderline	Overexpresses a mitochondrial succinate-fumarate transporter plus cytosolic enzymes in Yarrowia lipolytica to boost citrate/erythritol titers, touching mitochondrial metabolite transport but with no genome engineering, targeting method or transferable technique described beyond routine strain constr	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms25031870	borderline	Characterizes native mitochondrial citrate carrier proteins and their expression regulation, an indirect handle on metabolite transport rather than an engineering method or compartment-specific cofactor measurement.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms25073814	borderline	Review uses yeast as a model to study human COX-deficiency disease mutations and assembly factors, offering indirect chassis insight into respiratory-chain assembly but no engineering method or mtDNA manipulation protocol.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/ijms27062624	borderline	Untargeted whole-cell metabolomics comparing rho0/rho+ yeast reveals mitochondrial dysfunction effects (including BCAA depletion) but is a physiological/systems survey, not an engineering method or compartment-specific assay.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/jof10070441	borderline	Broad review of fungal mtDNA genome structure, replication and mating-associated inheritance is informative background on mtDNA maintenance/inheritance but reports no specific engineering method or measurement.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/jof9030329	include	Measures mtDNA copy number, petite formation and mitochondrial membrane potential in S. cerevisiae chromatin mutants, directly usable assays/phenotypes for mtDNA maintenance and engineering work.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/life10090215	include	Uses yeast as a model by introducing an equivalent human mtDNA ATP6 mutation into yeast mitochondrial genome and assaying ATP synthase assembly/ATP synthesis rate, a transferable mtDNA manipulation and functional assay method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/microorganisms10122370	borderline	Studies retrograde signaling/Hap4 turnover regulating mitochondrial biogenesis using rho0 cells as a tool, informative about the chassis but not itself an engineering method or assay for mtDNA state.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/microorganisms11041040	include	Explicitly discusses CRISPR-Cas9 limitations including mitochondrial editing in S. cerevisiae, directly relevant to genome/mitochondrial engineering methods.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/microorganisms12102077	borderline	A personal historical memoir on yeast mitochondrial genetics with no specific reported method, data, or protocol to apply.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/microorganisms13010099	include	Rho(-) petite mutants and antifungal tolerance relates directly to respiratory-deficiency selection/assays used in mtDNA engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/molecules26165020	borderline	Whole-cell (not compartment-specific) NADH/NADPH autofluorescence used as a redox/metabolic indicator under pressure, giving an indirect handle on mitochondrial function but no engineering method or targeted cofactor-pool measurement.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/nano13131944	borderline	Uses isolated-mitochondria/respiratory-chain enzymatic assays and a Δtom5 import mutant as readouts, but the study's purpose is nanoparticle toxicology/stress response, not a mitochondrial engineering method itself.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3892/mmr.2019.10041	borderline	Review of human LETM1/yeast Mdm38 ion channel biology and mitochondrial morphology—informative about chassis physiology but offers no manipulable engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.4014/jmb.2004.04033	include	Transfer of mouse xenomitochondria (whole mitochondrial genome) into engineered yeast expressing TFAM — a direct mtDNA-into-yeast delivery method central to this project.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.4161/rna.29780	include	Pet309 PPR motifs binding the COX1 transcript describe mitochondrial mRNA stability/translational activation machinery directly usable for engineering mitochondrial gene expression.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.64898/2026.01.22.701062	borderline	Paper is mainly about nuclear mutation rates in haploid vs diploid yeast via REV1/TLS, but does report REV1's role in mitochondrial genome maintenance as a secondary finding, giving a minor but real handle on mtDNA repair.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.7554/elife.31989	borderline	Identifies a nuclear lncRNA-termination mechanism that represses ATP16 (ATP synthase subunit) and thereby destabilizes mtDNA, informative on mtDNA maintenance genetics but not itself an engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.7554/elife.35330	include	Directly addresses mitochondrial mRNA processing/maturation and splicing-factor (Mss116) dependence in S. cerevisiae mtDNA, which matters for designing intron-free or engineered mitochondrial genomes.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.7554/elife.76095	include	Describes a genetically regulated mechanism of mtDNA deletion causing loss of respiratory competence (petite-like state) mediated by SOD2 and Rtg2/Rtg3 retrograde signaling, directly informing mtDNA maintenance/homeostasis relevant to genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.7554/elife.76557	include	Uses S. cerevisiae to track mtDNA fragmentation/recombination and heteroplasmic mutant-vs-wild-type competitive fitness via long-read sequencing, core mtDNA state/maintenance/inheritance content.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.7554/elife.87518	borderline	Study of mitochondrial import channel selectivity and Snf1/AMPK regulation of misfolded-protein import is mechanistically related to protein import machinery but focuses on a proteostasis/signalling pathway rather than a reusable targeting method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.7717/peerj.10901	include	Structural work on Cbs2, a yeast mitochondrial translational activator (COB mRNA), directly relevant to mitoribosome/translational-activator biology used in mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.7717/peerj.8362	include	Directly reports CRISPR/Cas9-gRNA genome editing of yeast mitochondria, a core engineering method for this project.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
