# fermlit verdicts RESTRICTED to publications carrying no mitochondrial or mtDNA
# query family. The classifier asks "is this about making alcohol with a microbe";
# an mtDNA transformation-methods paper is not, and it scores accordingly -- 96% of
# mtdna_methods_yeast and 93% of mtdna_engineering_yeast are excluded. That is the
# rubric answering its own question correctly and the wrong question for phase 1b,
# whose entire subject is that literature. Those verdicts are withheld, not deleted:
# see 2026-09-22-fermlit-verdicts.tsv for the full set and MTDNA_RUBRIC.md for the
# second rubric they need.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1007/s12010-011-9280-5	include	Title explicitly describes yeast fermentation for ethanol production using very high gravity process	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-2672.2011.05171.x	include	Title explicitly states ethanol production from a specific feedstock using consolidated bioprocessing and high gravity conditions.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-2672.2011.05209.x	include	Paper reports improved ethanol production in a yeast strain following mutagenesis treatment.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2011.00760.x	include	Study of alcohol dehydrogenases in ethanol metabolism of Saccharomyces cerevisiae	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3109/07388551.2010.539551	include	Title explicitly states bioconversion of lignocellulose-derived sugars to ethanol by engineered yeast	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:22586919	include	Title explicitly describes constructing an industrial ethanol-producing yeast strain with expanded substrate utilization.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.22965	include	Genome-scale modeling of Zymomonas mobilis for ethanol production is a key tool for metabolic engineering and strain optimization.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.23141	include	Paper explicitly focuses on enhancing ethanol tolerance in Saccharomyces cerevisiae via mutagenesis and gene identification.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-011-3404-2	include	Paper explicitly focuses on improving ethanol fermentation performance in Saccharomyces cerevisiae using mutagenesis and recombination.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00449-011-0535-x	include	Title explicitly states microbial production of ethanol using Saccharomyces cerevisiae	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10482-010-9494-5	include	Explicitly addresses bioethanol production via simultaneous saccharification and fermentation in very high-gravity conditions.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10529-010-0437-z	include	Study of inhibitor toxicity and tolerance in yeast during bioethanol fermentation	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s12010-011-9191-5	include	Heterologous gene expression to enhance bioethanol production in a fungal host	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1472-765x.2011.03124.x	borderline	The paper discusses microbial contamination affecting ethanol fermentation efficiency but does not describe the production process or engineering of the producer itself.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1271/bbb.110426	include	Recombinant strain engineered for ethanol production from xylose	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:22016987	include	Title explicitly describes ethanol fermentation using a genetically modified yeast strain.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:22232900	include	Title explicitly describes increasing ethanol productivity via fermentation process engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/biot.201000139	exclude	The paper describes chemical dehydration of ethanol to ethylene using a solid acid catalyst (HZSM-5), which is a thermochemical/catalytic process, not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jsfa.3820	include	Study focuses on improving ethanol tolerance and fermentative efficiency of a yeast during ethanol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/yea.1811	include	Engineering an industrial ethanol-producing yeast strain to improve performance	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-009-2283-2	include	Paper focuses on continuous ethanol fermentation process optimization with Saccharomyces cerevisiae under very-high-gravity conditions.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s12010-009-8552-9	include	Title explicitly states improved ethanol production via genome shuffling in Saccharomyces cerevisiae.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-2672.2010.04668.x	include	Engineering E. coli mutants to produce ethanol from glycerol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:20467261	include	Title explicitly states isolation and characterization of an ethanol-producing microorganism.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:20954400	include	Paper describes simultaneous saccharification and fermentation of Jerusalem artichoke to ethanol using a specific yeast strain.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:20954405	include	Study of promoter activity specifically in the context of ethanol stress tolerance in yeast	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:21193817	include	Study of ethanol stress response in a production host (Saccharomyces cerevisiae)	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-008-1777-7	include	Genetic modification of yeast to improve ethanol production titer	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-009-1946-3	include	Title explicitly states microbial production of bioethanol using Saccharomyces cerevisiae in repeated-batch fermentation.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-009-2043-3	include	Title explicitly describes a microbial fermentation process for ethanol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-009-2101-x	include	Title explicitly states ethanol production in engineered Saccharomyces cerevisiae strains	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:19938475	include	Title explicitly describes very-high-gravity batch ethanol fermentation using yeast	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.21849	include	Direct comparison of fermentation processes for ethanol production from lignocellulosic feedstock	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-008-1649-1	include	Paper explicitly describes engineering a recombinant yeast strain to increase ethanol production from xylose.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00284-007-9085-5	include	The paper addresses contamination management in industrial fuel ethanol fermentation and explicitly links contaminant presence to decreased bioethanol yield.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1472-765x.2008.02446.x	include	Optimization of industrial-scale fermentation of blackstrap molasses to ethanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1263/jbb.105.403	include	Isolation of a mutant Saccharomyces cerevisiae strain specifically for high bioethanol production via mutagenesis.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1263/jbb.106.306	include	Recombinant yeast engineered for bioethanol production from xylose	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/yea.1492	include	Title explicitly states improvement of ethanol tolerance and fermentation capacity in Saccharomyces cerevisiae via gene disruption.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s12010-007-9046-2	include	Title explicitly describes process optimization for ethanol production via simultaneous saccharification and fermentation.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1065/espr2006.06.316	include	Title explicitly states production of ethanol from olive oil byproducts and addresses phenolic inhibition in the process.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1099/mic.0.2007/007856-0	include	Recombinant yeast engineered for ethanol production from xylose	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-2672.2006.03082.x	include	The paper investigates a contaminant yeast in industrial fuel ethanol fermentation and explicitly links its presence to negative impacts on ethanol yield and productivity.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-006-0147-7	include	Selection of yeast mutants for improved xylose alcoholic fermentation	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-005-1902-9	include	Explicitly studies very high gravity ethanol fermentation process parameters and yeast strain effects	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1472-765x.2005.01767.x	include	Title explicitly states improvement of ethanol production in very high gravity fermentation via feedstock supplementation.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.ehj.2004.05.003	exclude	Study focuses on cardiac fibrosis and phospholipase D inhibition in a medical context	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1385/abab:115:1-3:0913	exclude	Title explicitly mentions improvement of catalyst for ethanol conversion, indicating chemical catalysis rather than microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.20222	include	Paper explicitly describes microbial production of ethanol from lignocellulosic feedstock via simultaneous saccharification and fermentation.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s1567-1356(03)00146-6	include	Title explicitly describes microbial fermentation of xylose and cellobiose to ethanol by a yeast strain.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1023/a:1024590324230	include	Paper explicitly addresses improving ethanol productivity in high gravity brewing at pilot scale.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1385/abab:106:1-3:457	include	Explicitly addresses cellulosic ethanol production using wild-type and recombinant Zymomonas mobilis fermentation processes.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/rcm.742	exclude	Paper focuses on chemical synthesis of polymers using ethanolamine as a reagent, not microbial production of alcohols.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s0379-0738(02)00182-2	exclude	Focuses on forensic analysis of ethanol in postmortem specimens rather than microbial production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/bp010164z	include	Title explicitly states microbial production of ethanol using Saccharomyces cerevisiae	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/sj.jim.7000287	include	Microbial production of ethanol from lignocellulosic hydrolysate	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/sj.jim.7000294	include	Title explicitly describes continuous ethanol production using yeast in an industrial biotechnology context.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2002.tb00087.x	borderline	The paper involves genetic engineering of a yeast strain to alter ethanol production levels in beer, which falls under the adjacent category of fermented beverage microbiology where the focus is on product composition rather than industrial alcohol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/sj.jim.7000098	include	Title explicitly states ethanol production from a specific feedstock using an adapted microbial strain.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s002530051658	include	Title explicitly states genetic engineering (overexpression) to enhance ethanol fermentation in a microbial host.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s1389-1723(00)80087-0	include	Study of ethanol tolerance mechanism in a yeast mutant used for production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s0378-4347(99)00063-8	exclude	Paper focuses on analytical chemistry for measuring ethanol in blood, explicitly excluded as irrelevant.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/(sici)1097-0290(19990405)63:1<46::aid-bit5>3.0.co;2-j	include	Study of inhibitor tolerance and its effect on ethanol productivity in yeasts	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:12555578	include	Title explicitly describes industrial scale-up of continuous ethanol fermentation using yeast	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s0091-3057(96)00163-3	exclude	Study focuses on pharmacological cross-tolerance and toxicology in a biological context unrelated to microbial production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-2958.1996.tb02570.x	borderline	The paper investigates the transcriptional regulation of PDC1 by ethanol as a carbon source, which is basic biology/enabling work rather than direct microbial production or engineering for alcohol yield.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7728273	borderline	The title suggests a study on yeast growth in the presence of ethanol, which relates to tolerance/stress resistance, but without an abstract it is unclear if this is applied to production optimization or basic physiology.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1515/bchm3.1991.372.1.373	exclude	Study focuses on rat physiology and enzyme purification in a mammalian model, not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1530-0277.1988.tb01347.x	exclude	Study focuses on human liver enzyme kinetics and pharmacokinetics of alcohol degradation, not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2848542	include	Paper explicitly reports increased ethanol production rate in Saccharomyces cerevisiae extracts.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.260290915	include	Title explicitly describes fermentation to ethanol from a specific feedstock (spent sulphite liquor)	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0039-9140(86)80185-0	exclude	Study of chemical complexation constants for metal-ligand systems, unrelated to microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3109/10408418609108739	include	Paper explicitly addresses ethanol tolerance in yeasts, a key inclusion criterion for production host robustness.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3685382	include	Title explicitly states production of ethanol by fermentation with yeasts	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0003-2697(83)90029-5	exclude	Paper focuses on analytical chemistry for measuring ethanol rather than microbial production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/es00107a012	exclude	Study of gas-phase chemical kinetics involving hydroxyl radicals and alcohols, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2736(80)90072-3	exclude	Study focuses on murine fibroblast membrane biology and lipid asymmetry, with no link to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.260200508	include	Title explicitly states application to ethanol fermentation using a bioreactor system.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/jn/67.4.655	exclude	Study focuses on kidney toxicity in rats, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.70166	borderline	The paper focuses on fatty alcohol production via peroxisome engineering, which falls under adjacent/enabling work rather than the specific ethanol/butanol/isobutanol targets of the review.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/1541-4337.70611	exclude	Focuses on functional food ingredients from vegetable waste, not alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.jbiotec.2025.08.009	exclude	The paper focuses on the production of 3-hydroxypropionic acid, not ethanol or butanol, and explicitly notes that ethanol formation is an unwanted side reaction diverting flux from the target product.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.atmosenv.2024.120668	exclude	Study focuses on atmospheric chemistry and mutagenicity of gasoline vapor photooxidation products, not microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/hel.13064	exclude	Study focuses on Helicobacter pylori volatilomics for clinical/diagnostic purposes, unrelated to industrial alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jsfa.13524	exclude	Focuses on food preservation (inhibiting browning) rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.jbiosc.2023.12.001	exclude	The paper focuses on sake quality and flavor compounds (esters, organic acids) rather than ethanol production engineering or titers.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jms.4959	borderline	The paper focuses on monitoring flavor compounds (higher alcohols and esters) in beer fermentation for sensory quality rather than optimizing microbial production of biofuel alcohols.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbadva.2022.100071	include	Title explicitly mentions metabolic engineering of yeasts for biofuel production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.fm.2022.104193	borderline	The paper focuses on the aromatic profile and flavor compounds of wine distillates rather than ethanol or butanol production engineering, fitting the adjacent category for fermented beverage microbiology.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/1750-3841.16503	borderline	The paper focuses on wine sensory properties and volatile sulfur compounds rather than alcohol production engineering, fitting the adjacent category for fermented beverage microbiology.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/cssc.202202122	exclude	The study uses a cell-free enzyme system rather than a living microorganism for production, which falls under chemical/enzymatic catalysis and not microbial production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.biortech.2023.129263	borderline	The paper focuses on the production of short-chain esters rather than ethanol or butanol, making it adjacent enabling work in a relevant host.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.wasman.2022.11.007	include	The paper details the optimization of a microbial fermentation process using Saccharomyces cerevisiae to produce ethanol from potato peel waste.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foac066	borderline	The paper is a review of genomic and physiological features of yeasts in traditional fermented foods, focusing on stress tolerance and aroma biosynthesis rather than the production or engineering of ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.ijfoodmicro.2022.109891	borderline	The paper focuses on the sensory quality and volatile composition of a fermented beverage rather than optimizing alcohol production titers or engineering strains for industrial biofuel production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.micres.2022.127021	exclude	Focuses on antifungal volatile esters rather than ethanol/butanol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3168/jds.2021-20748	borderline	The paper reports ethanol production titers from whey fermentation but focuses primarily on sensory quality and volatile compound characterization of the resulting spirit.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.foodres.2022.110977	exclude	Study focuses on food flavor chemistry in cured ham, not microbial alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.jbiosc.2021.09.015	include	The paper describes dynamic metabolic engineering of E. coli to improve isobutanol production titer.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.biotechadv.2022.108027	include	The review summarizes bioethanol production by Kluyveromyces marxianus from lignocellulosic biomass, including metabolic engineering and tolerance strategies.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.gde.2022.101958	borderline	The paper reviews yeast hybridization and strain engineering tools for industrial improvement but does not explicitly mention the production of ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.ymben.2022.03.001	include	The paper investigates yeast robustness towards inhibitory compounds in lignocellulosic hydrolysate and demonstrates improved ethanol production via genetic engineering of the host.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbi.2021.07.004	exclude	Study focuses on autism spectrum disorder and gut-brain axis in mice, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.scitotenv.2021.146238	exclude	focuses on land use change emissions for aviation biofuels rather than microbial production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/jn/nxab175	exclude	Study focuses on human metabolic risk and gut microbiome in relation to diet, not microbial production of alcohols.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.biotechadv.2021.107697	borderline	The paper is a review of metabolic engineering in S. cerevisiae for various high-value chemicals (acids, sugar alcohols, furans) but does not explicitly mention ethanol or butanol production as a focus.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.ymben.2021.03.005	exclude	The paper focuses on the production of S-adenosyl-L-methionine (SAM), not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.ymben.2021.09.008	include	Engineered yeast performing aerobic xylose fermentation implies metabolic engineering for biofuel/alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.foodres.2020.109607	borderline	The paper studies yeast metabolism and redox balance during alcoholic fermentation with a focus on acetaldehyde and aroma compounds rather than ethanol or butanol production optimization.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-020-02299-z	include	Title explicitly describes engineering a microorganism to produce alcohols from biomass.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.ymben.2020.06.005	include	Zymomonas mobilis is a primary ethanol producer and the paper describes metabolic engineering to enhance anaerobic bioproduct production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.jhazmat.2020.122046	exclude	Paper focuses on environmental biodegradation of ETBE, not microbial production of ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foaa009	exclude	The paper focuses on the production of secretory recombinant proteins in yeast, not on the microbial production or engineering for ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foaa011	borderline	The paper describes a mating-type switching strategy for ploidy increase in Yarrowia lipolytica as an enabling tool for strain engineering, but does not report the production of ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foaa028	exclude	The paper focuses on copper and sulfite tolerance mechanisms in wine yeasts without linking them to alcohol production titers, yields, or engineering for biofuel synthesis.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foaa043	include	The paper investigates the mechanism of tolerance to toxic inhibitors in an industrial yeast strain used for ethanol production from lignocellulosic biomass.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10068-018-0490-2	include	The paper evaluates indigenous yeast strains for ethanol and isobutanol production potential and tolerance to high ethanol concentrations in a fermentation context.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.biortech.2019.03.006	include	Paper focuses on microbial production of fusel alcohols (higher alcohols) from microalgae biomass via a closed-loop process.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/wrr.12679	exclude	Study focuses on wound healing and electrical stimulation in a human model, unrelated to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/biot.201900013	borderline	The paper focuses on the production of hydroxy acids in a PDC-negative strain specifically engineered to eliminate ethanol formation, making it enabling work rather than direct alcohol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/elsc.201800203	exclude	Focuses on lipid production rather than ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-019-02233-y	include	The paper describes genetic engineering (PHO13 deletion) of Saccharomyces cerevisiae to improve ethanol production from L-arabinose.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foz054	include	The paper investigates the physiological basis of S. cerevisiae viability and stress resistance specifically towards high ethanol titers under anaerobic conditions.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/aem.00193-19	borderline	The paper investigates basic biology (floc formation and aerobic respiration) in Zymomonas mobilis without reporting on ethanol production or engineering for it.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s13205-018-1228-9	exclude	Paper focuses on chemical ester synthesis using immobilized lipase nanoparticles, not microbial production of ethanol or butanol.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.jchromb.2018.01.013	exclude	Focuses on analytical detection of VOCs from human body, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/yea.3352	borderline	The paper focuses on oxidative stress tolerance in Candida glabrata as a general production host trait without mentioning ethanol or butanol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-018-2057-x	borderline	The paper describes a general strain engineering method (GREACE) applied to improve acetic acid tolerance and aroma profile in S. cerevisiae, without mentioning the production of ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.cell.2018.07.013	borderline	The paper focuses on engineering yeast to produce free fatty acids by reprogramming metabolism away from ethanol fermentation, which falls under enabling tools/strain engineering for a different chemical rather than direct production of the target alcohols.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.tibtech.2018.06.007	exclude	Focuses on lipid production rather than ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.foodchem.2017.01.098	exclude	The paper focuses on the evolution of volatile compounds for aroma quality in gluten-free bread, not on microbial production or engineering of ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/c7dt01022b	exclude	The paper describes a ruthenium complex for chemical transfer-hydrogenation and hydrogen-borrowing reactions, which is explicitly excluded as non-biological catalysis.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/ina.12350	exclude	Focuses on toxicity of VOCs in a Drosophila bioassay rather than microbial production or engineering of alcohols	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-017-1946-8	include	The paper uses metabolic modeling to assess the potential for engineering Kluyveromyces marxianus to produce ethanol and other products, specifically addressing cofactor balancing and flux optimization.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s13205-017-0985-1	include	The paper reports on the production of ethanol by Kluyveromyces marxianus from cheese whey and galactose, including yield data.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.kint.2017.05.015	exclude	Study focuses on diabetic nephropathy and mitochondrial ROS in a medical context, unrelated to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m117.798397	exclude	Focuses on chromatin remodeling and respiration in yeast with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/fox057	exclude	The paper focuses on succinic acid production in yeast, and while ADH genes are mentioned as differentially expressed markers, the study is not about ethanol or butanol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
