# 2026-09-22-classifier-verdicts.tsv -- fermlit classifier verdicts on the fermdb
# publications that the classifier had not previously screened.
#
# NOT INSTALLED. Installing is a curator act (PLAN.md L.5); this file is a proposal.
# Every row is decided_by_kind=model: a title/abstract score, never a read PDF.
# install_decisions() will refuse to let any of these overwrite a human verdict.
#
# rows                : 1606
# verdict split       : include 442, borderline 198, exclude 966
# settled by          : title pass 1185, abstract pass 421
# thresholds          : --low 25 --high 82 (fermlit defaults, unchanged)
#
# Provenance of the two groups, which differ in WHEN they were screened, not how:
#    1308  newly screened in this run (fermlit sheet 'fermdb-import-2026-09-22')
#     298  already held by fermlit under a `_nodoi:<pmid>` key and screened
#          in the earlier corpus run. They looked unseen because the overlap was
#          computed on DOI alone and these fermdb rows are `pmid:` CURIEs with a
#          NULL doi. Same model, same rubric; their verdicts are reused, not rerun.
#
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1590/0001-3765201720170174	exclude	Subject is plant breeding and antioxidant extraction from Stevia leaves, with no link to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/s41598-017-05229-9	exclude	Subject is materials science (VO2 films), not microbial production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-017-0856-3	borderline	The paper describes a genome-scale metabolic model (an enabling tool) for Corynebacterium glutamicum without explicitly stating that ethanol or butanol production is the subject of the study.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12864-017-3816-1	borderline	The paper focuses on aroma profiles and transcriptomics/metabolomics analysis rather than the production of ethanol or butanol as a target product.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/ncomms15187	include	The paper describes a genome-scale engineering platform in yeast explicitly validated for isobutanol production optimization.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s11671-017-2001-4	exclude	Paper focuses on nanocellulose material preparation, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pone.0169937	exclude	Study focuses on organophosphorus hydrolase activity and toxicology, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12906-016-1536-8	exclude	isobutanol used as extraction solvent for plant compounds, not microbial production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13568-016-0307-8	borderline	The paper characterizes an enzyme with higher alcohol activity but does not explicitly state that the organism produces ethanol, butanol, or isobutanol as a product of interest.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/molecules22010052	exclude	Paper focuses on flavor/aromatic compounds in wine production rather than microbial ethanol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/srep39543	include	Title explicitly states metabolic engineering for enhancing production of higher alcohols	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fbioe.2016.00074	borderline	The title describes an in vitro bioconversion process rather than microbial production or strain engineering, making it adjacent enabling work.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-016-0607-x	borderline	The paper describes a genome-scale metabolic model and strain design tool for Clostridium thermocellum, which is an enabling method rather than direct evidence of alcohol production or engineering results.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/srep31283	exclude	Study focuses on odorant removal from pigpen slurry using sorbents, with no link to microbial alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.meteno.2016.08.001	include	The paper describes metabolic engineering of a chassis to produce isobutanol as an intermediate for ester synthesis.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:27476278	exclude	Paper focuses on analytical chemistry (HPLC/TLC) of pharmaceutical drugs, unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/c6sc01314g	exclude	uses Ru-Co homogeneous catalyst for chemical hydrogenation of CO2	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.4137/mbi.s10878	borderline	The paper is a review of metabolic engineering approaches for biofuel production in E. coli, which falls under the adjacent category of reviews covering these alcohols among others.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acsami.6b02863	exclude	Focuses on electrocatalytic oxidation of butanol in fuel cells rather than microbial production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fmicb.2016.00352	borderline	The paper focuses on wine flavor and oenological traits rather than ethanol production engineering or titers, fitting the adjacent category for fermented beverage microbiology.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.meteno.2016.03.004	include	The paper describes metabolic engineering of Saccharomyces cerevisiae to improve the activity of a heterologous pathway for isobutanol precursor production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-016-0449-z	include	The paper involves engineering a yeast strain to enhance the production of isobutanol and other higher alcohols by swapping the ARO10 gene, which falls under microbial production and strain engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.meteno.2016.01.002	include	Paper addresses low isobutanol yields in engineered Saccharomyces cerevisiae strains	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:29869865	exclude	Journal title indicates forensic/criminology context rather than microbial production engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-015-0374-0	include	Paper explicitly focuses on engineering Saccharomyces cerevisiae for isobutanol production using specific enzymes.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-015-0361-5	borderline	The paper engineers S. cerevisiae to produce biodiesel esters using isobutanol and other alcohols as precursors, but the final product is not free alcohol.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/bioengineering2040184	include	The paper is a review focusing on metabolic engineering efforts to improve the productivity and yield of ethanol, butanol, and isobutanol in microbial hosts.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-015-0291-2	include	Title explicitly states metabolic engineering (redox modulation) to increase isobutanol production in E. coli.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-015-0281-4	include	Title explicitly describes metabolic engineering and butanol resistance to enhance butanol production in S. cerevisiae.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1104/pp.15.01045	exclude	Study focuses on plant physiology and methacrolein metabolism in tomato plants, not microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-015-0269-0	borderline	The paper focuses on metabolic engineering for 1-propanol and 1,2-propanediol production, which are not the specific target alcohols (ethanol, butanol, isobutanol) of this review.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13568-015-0119-2	include	Title explicitly states engineering of platforms for isobutanol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-015-0240-6	include	Genetic engineering of Saccharomyces cerevisiae to improve isobutanol production by eliminating competitive pathways	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.5713/ajas.14.0532	exclude	Subject is fish nutrition and diet requirements, completely unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13568-015-0108-5	borderline	The paper reports microbial production of isobutanol and other higher alcohols as aroma compounds, but the primary focus is on flavor profile rather than biofuel or bulk alcohol production engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-015-0232-6	include	Title explicitly states microbial production of isobutanol from a specific feedstock in E. coli	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-015-0199-3	include	Title explicitly states engineering a microorganism to produce higher alcohols for biofuel using specific feedstock.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:25776586	exclude	Study focuses on plant extract antimicrobial activity, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:25553696	exclude	Study focuses on plant extract antimicrobial activity, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s13205-014-0235-8	include	Genetic engineering of E. coli to improve n-butanol tolerance	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fmicb.2014.00570	exclude	Study focuses on spontaneous fermentation of table olives for food microbiology rather than engineered production of ethanol or butanol as biofuels	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s13068-014-0155-1	include	The paper reports on the microbial production of isobutanol and other alcohols by Clostridium thermocellum during fermentation of high cellulose loading.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fmicb.2014.00528	borderline	The paper describes the extension of the Gene Ontology to annotate genes involved in biofuel production, which is an enabling tool rather than a study of microbial production or engineering itself.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-014-0128-x	include	The paper presents computational metabolic engineering strategies specifically for the production of ethanol and isobutanol in cyanobacteria.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/mbio.01524-14	include	Title explicitly states metabolic engineering for production of higher alcohols	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1754-6834-7-101	include	The review discusses metabolic engineering strategies for enhancing bio-ethanol and isobutanol production in Zymomonas mobilis.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:25007607	exclude	Paper focuses on spectroscopic characterization of alcohols as chemical compounds, not microbial production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10886-014-0452-y	exclude	Subject is insect chemical ecology (butterfly esters), not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/md12052633	exclude	Subject is marine natural product discovery (saponins from sea cucumber), completely unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pone.0093815	include	explicitly describes metabolic engineering for isobutanol production in Bacillus subtilis	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1754-6834-7-25	include	The paper describes metabolic engineering of Clostridium cellulolyticum to produce isobutanol from lignocellulosic biomass.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1475-2859-13-2	include	The paper describes metabolic engineering of Pseudomonas to produce isobutanol via the Ehrlich pathway.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1475-2859-12-119	include	Title explicitly describes engineering Saccharomyces cerevisiae to increase isobutanol production via pathway elimination and cofactor balancing.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:25434188	exclude	Study focuses on cholinesterase inhibition by organophosphorus compounds in horse blood serum, which is unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:23980425	exclude	Title describes synthesis of lactones (muscolide), not ethanol or butanol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pone.0070592	borderline	The paper focuses on refolding and characterizing a single enzyme for cell-free synthetic cascade biomanufacturing rather than microbial production or strain engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/s130607939	exclude	Study focuses on strawberry fragrance and odorants, not microbial production of alcohols	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1754-6834-6-68	include	Title explicitly states construction of a novel pathway for butanol and isobutanol production in Saccharomyces cerevisiae.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:23614273	exclude	Paper focuses on analytical chemistry (GC determination of residual solvents) rather than microbial production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1754-6834-6-48	include	Study of butanol tolerance in a production host (S. cerevisiae)	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:23484288	exclude	Subject is parasitology and histological preparation of Schistosoma japonicum, with no link to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1155/2012/840528	exclude	Paper focuses on chemometric characterization of spirits rather than microbial production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1754-6834-5-65	include	Title explicitly states optimization of yeast for increased isobutanol production via metabolic engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/mbo3.11	exclude	Focuses on flavor compounds in cheese-surface model rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1475-2859-11-101	include	Title explicitly describes engineering Bacillus subtilis to produce isobutanol using elementary mode analysis.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1475-2859-11-90	include	The paper details metabolic engineering of E. coli to produce isobutyraldehyde by deleting aldehyde reductases from the isobutanol pathway, which falls under strain engineering for alcohol-related compounds.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1471-2180-12-113	exclude	Clinical microbiology study of pathogen volatiles with no link to alcohol production engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fmicb.2012.00196	include	Title explicitly states microbial production of alcohols including butanol and isobutanol via synthetic biology	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/cphc.201200066	exclude	Study focuses on chemical CO2 absorption by amines, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:22260049	include	Thermoanaerobacter species are known ethanologens, and the title describes characterization of a strain with high xylose conversion, implying microbial production of ethanol from biomass.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-011-3853-7	exclude	Product is isobutene (an alkene), not ethanol or butanol (alcohols)	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.5936/csbj.201210005	include	The paper discusses metabolic engineering and enzyme optimization specifically for the production of ethanol, isobutanol, and 1-butanol.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1754-6834-4-21	include	Title explicitly states increased isobutanol production in yeast via gene overexpression	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1471-2105-12-233	borderline	The paper presents a computational tool for reconstructing gene regulatory networks, applied to E. coli under isobutanol stress, which falls under enabling tools/methods rather than direct production or engineering of the alcohol itself.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-011-3173-y	include	Title explicitly states engineered E. coli production of isobutanol in a bioreactor study.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1475-2859-10-18	include	Study of isobutanol tolerance in E. coli via evolution and genomic analysis	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pone.0016517	include	The paper validates a method using E. coli mutants with increased isobutanol tolerance, identifying genes responsible for this stress resistance.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.4061/2011/162987	exclude	Study focuses on enzyme-catalyzed synthesis of esters using alcohols as substrates, not microbial production of alcohols	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/msb.2010.98	include	Paper explicitly addresses isobutanol tolerance engineering in E. coli	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1752-0509-4-53	include	The paper presents a computational method for metabolic engineering specifically validated for ethanol and isobutanol production in E. coli.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-010-2522-6	include	Title explicitly states engineering Corynebacterium glutamicum for isobutanol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1752-0509-4-35	borderline	The paper presents a computational tool for predicting synthetic pathways, using isobutanol as a proof-of-concept example, but does not report on actual microbial production or experimental strain engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:20112870	borderline	The title suggests isolation of bacteria tolerant to volatile organic compounds, which may include alcohols, but does not explicitly state that ethanol or butanol production is the focus.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:20047258	exclude	Study focuses on environmental monitoring of VOCs in pig farm air, not microbial production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/ac901563j	exclude	Paper concerns inkjet metrology and microdroplet mass measurements, completely unrelated to microbial production of alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-009-2085-6	include	Engineering isobutanol biosynthetic pathway in E. coli	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/msb.2009.34	include	Paper focuses on the isobutanol response network in E. coli, directly addressing host tolerance and stress resistance to the target alcohol.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/jp806464p	exclude	Study focuses on chemical oxidation kinetics of butanol isomers, not microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:18290495	exclude	Study of chemical absorbents for CO2 capture is unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:15296161	exclude	Paper focuses on degradation of isobutyraldehyde in a compost biofilter, not microbial production of alcohols	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:15084084	exclude	Analytical chemistry for veterinary drug residues in bovine tissue, unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:12841138	exclude	Clinical diagnosis of inflammation in children	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:12374415	exclude	Paper focuses on analytical determination of formaldehyde in maple syrup, unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:11821649	exclude	Study focuses on human neuronal receptors and alcoholism/toxicology rather than microbial production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:11391954	exclude	Paper focuses on clinical diagnostic analyzers for alkaline phosphatase, unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:11171279	exclude	Production is via lipase-catalysed transesterification (biodiesel), not microbial fermentation of ethanol/butanol	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:10725305	exclude	Study focuses on pharmacokinetics and toxicology in rats, not microbial production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:10693970	exclude	Study focuses on neurotoxicity in rats following inhalation exposure, which falls under medical/toxicological assessment rather than microbial production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:10589492	exclude	Paper focuses on analytical determination of congeners in spirit drinks rather than microbial production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:10585670	exclude	Clinical chemistry paper on human metabolic disorders, unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:9919382	exclude	Focuses on qualitative identification of volatile metabolites rather than production engineering or titers	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:9434432	exclude	Paper concerns occupational dermatitis and toxicology of a chemical compound, not microbial production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:9257289	exclude	Study focuses on phospholipid crystal structure and biomembrane models, not microbial production or engineering of alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7880489	exclude	Analytical chemistry measuring ethanol in blood samples for forensic/medical purposes	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:8172687	borderline	The paper focuses on the influence of yeasts on ethyl acetate and higher alcohols in wine, which falls under fermented beverage microbiology where ethanol is formed but the focus is on flavor compounds rather than alcohol production engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:8222223	exclude	Study focuses on alkaline phosphatase kinetics and stability, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1424126	exclude	Clinical chemistry assay for alkaline phosphatase in serum is unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1389019	exclude	Focuses on analytical chemistry of beverages rather than microbial production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1541008	exclude	Clinical chemistry paper on alkaline phosphatase assays unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1920928	exclude	Subject is postmortem forensic toxicology of ingested chemicals, not microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2288731	exclude	Study focuses on alcohol kinetics in the human body, which is explicitly excluded as medical/toxicology subject matter.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2232332	exclude	Journal is legal medicine and title refers to ingested thinner, indicating forensic/toxicology context rather than microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2376935	exclude	Study focuses on clinical microbiology and disease-associated Mycobacterium species rather than alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2351278	exclude	Paper focuses on gas chromatographic determination of isobutyl alcohol in work area air, which falls under analytical chemistry unrelated to microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2504720	exclude	Study focuses on mammalian liver enzyme kinetics and alcohol effects, not microbial production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3438214	exclude	Paper focuses on antiarrhythmic activity of amino alcohols in a pharmacology journal, unrelated to microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3558269	exclude	Paper describes a chemical derivatization method for amino acid analysis, not microbial production of alcohols	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3329438	exclude	Focuses on fungal spore germination inhibition by volatiles, not alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3748893	exclude	Paper focuses on antiarrhythmic drug derivatives and pharmacology, not microbial production of alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2937416	exclude	Subject is rat testicular enzyme characterization, which falls under human/animal physiology and toxicology rather than microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:4027008	exclude	Study focuses on blood alcohol and congener concentrations in humans following rum consumption	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:4027007	exclude	Study focuses on human metabolism and excretion of alcohol congeners following consumption	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3968087	exclude	Subject is mammalian cartilage biochemistry, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6553051	exclude	Study of ethanol's effect on protein synthesis in vitro is unrelated to microbial production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6404566	exclude	Study focuses on clinical measurement of enzyme activity in human serum, unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6826095	exclude	Focuses on occupational health limits and toxicology of isobutanol in workplace air, not microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7067096	exclude	Paper focuses on clinical chemistry measurement of magnesium in plasma, unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7264950	exclude	Study focuses on alcohol intoxication and brain membrane effects in humans/animals, not microbial production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7273399	exclude	Paper focuses on measuring enzyme activity and characterizing a chemical inactivator, not microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7237780	exclude	Paper describes an analytical assay for serum alkaline phosphatase, unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7460285	exclude	Paper focuses on analytical chemistry (eliminating inhibitors for alkaline phosphatase assay) in a clinical context, unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:572273	exclude	The paper describes an enzymic assay for serum theophylline, which is a clinical chemistry/medical diagnostic method unrelated to microbial production of alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
